program_image_url,university_name,level,program_name,destination,location,campus_city,tuition_1st_year,application_fee,duration,success_rate,intake_terms,deadlines,prerequisites,must_requirements,tags,source_url
"https://storage-prtl-co.imgix.net/endor/organisations/5792/covers/1704792419_studyportals-header-picture.png","Erasmus University Rotterdam (IHS - Institute for Housing and Urban Development Studies)","M.Sc.","Urban Environment and Climate Change","Netherlands","Rotterdam, Netherlands","Rotterdam","EU: 19750 EUR/yr; Non-EU: 19750 EUR/yr","Not specified","12 months","Not specified","Sep 2027","International: 2027-06-01; EEA/EU: 2027-07-01; Early Bird: 2027-04-15","IELTS: 6.5; TOEFL iBT: 90","At least a bachelor's degree from a recognised university in a field related to urban development; minimum GPA equivalent of 6.5 (Dutch grading system) / 3.0 (out of 4.0) / second class lower / B; relevant working experience considered an asset; 60 ECTS","NL Scholarship Programme (5000 EUR); Early Bird tuition waiver (2000 EUR); World Bank Scholarship (full)","https://www.mastersportal.com/studies/285649/urban-environment-and-climate-change.html"
"https://storage-prtl-co.imgix.net/endor/organisations/33/covers/1614592543_new-cover-photo-2021.png","Utrecht University","LL.M.","European Criminal Justice in a Global Context","Netherlands","Utrecht, Netherlands","Utrecht","EU: 2694 EUR/yr; Non-EU: 21342 EUR/yr","Not specified","12 months","Not specified","Sep 2027","EEA/EU: 2027-06-01; International: 2027-04-01","IELTS: 6.5; TOEFL iBT: 93; PTE Academic: 70","Law degree holders eligible; alternatively Bachelor's degree with at least 45 EC on law courses including criminal law and EU law; 60 ECTS","Top 2% worldwide (Studyportals); NVAO Accredited","https://www.mastersportal.com/studies/286576/european-criminal-justice-in-a-global-context.html"
"https://storage-prtl-co.imgix.net/endor/organisations/4446/covers/1740129433_facultyofarts.png","Radboud University","M.A.","Transatlantic Studies - History, Culture and Politics","Netherlands","Nijmegen, Netherlands","Nijmegen","EU: 2695 EUR/yr; Non-EU: 18873 EUR/yr","Not specified","12 months","Not specified","Sep 2027","EU/EEA: with housing support 2027-05-01, general 2027-07-01; Non-EU/International: 2027-04-01; National: 2027-07-01; Scholarship applicants (non-EU/EEA): 2027-01-31","IELTS: 7.0; TOEFL iBT: 100","Bachelor's in the Humanities, Liberal Arts, International Relations, or related area, with sufficient courses (30 EC) relevant to the programme; 60 ECTS","Top 1% worldwide (Studyportals); NVAO Accredited; Radboud Scholarship Programme; NL Scholarship; Fulbright-Radboud Scholarships","https://www.mastersportal.com/studies/287638/transatlantic-studies-history-culture-and-politics.html"
"https://storage-prtl-co.imgix.net/endor/studies/8992/images/1628674124_m2e2zdrjmdgtyjq4ny00zdk0lwy4yjmtngi4owrhodcxzdi1.png","Radboud University","M.Sc.","Mathematics","Netherlands","Nijmegen, Netherlands","Nijmegen","EU: 2695 EUR/yr; Non-EU: 19714 EUR/yr","Not specified","24 months","Not specified","Feb 2027; Sep 2027","Feb 2027 intake - National: 2026-12-01, International: 2026-11-01, EEA/EU: 2026-12-01; Sep 2027 intake - EEA/EU: 2027-07-01, International: 2027-04-01, National: 2027-07-01","IELTS: 6.5; TOEFL iBT: 90","Completed Bachelor's in Mathematics equivalent to Dutch Research University standard; linear algebra (min 9 credits); calculus, analysis, differential equations, algebra; bachelor thesis/project (min 10 ECTS); track-specific requirements for Pure Mathematics (logic, set theory, topological spaces) and Gravity+ (physics background recommended)","Top 1% worldwide (Studyportals); Radboud Scholarship Programme; NL Scholarship; Fulbright-Radboud Scholarships","https://www.mastersportal.com/studies/288860/mathematics.html"
"https://storage-prtl-co.imgix.net/endor/organisations/33/covers/1614592543_new-cover-photo-2021.png","Utrecht University","M.Sc.","Earth Structure and Dynamics","Netherlands","Utrecht, Netherlands","Utrecht","EU: 2694 EUR/yr; Non-EU: 25306 EUR/yr","Not specified","24 months","Not specified","Sep 2027","International: 2027-04-01; EEA/EU: 2027-06-01","IELTS: 6.5; TOEFL iBT: 93","Bachelor's degree in a relevant subject (e.g. earth sciences, natural sciences, physics, physical geography, civil engineering, applied mathematics); 120 ECTS","Top 2% worldwide (Studyportals); NVAO Accredited; scholarships available","https://www.mastersportal.com/studies/29185/earth-structure-and-dynamics.html"
"https://storage-prtl-co.imgix.net/endor/organisations/3260/covers/1581525501_cover.jpg","Erasmus University Rotterdam","M.Sc.","Social Inequalities and Change","Netherlands","Rotterdam, Netherlands","Rotterdam","EU: 2695 EUR/yr; Non-EU: 21000 EUR/yr","Not specified","12 months","Not specified","Sep 2027","EEA/EU: 2027-06-01; International: 2027-05-01","IELTS: 6.5; TOEFL iBT: 90; PTE Academic: 75","Bachelor's in Sociology or comparable discipline with minimum 7.5 ECTS in social science research methods; EUR pre-master's in Sociology also acceptable","Top 0.5% worldwide (Studyportals); Fulbright; Mundus MAPP; Erasmus+; Holland Scholarship","https://www.mastersportal.com/studies/292272/social-inequalities-and-change.html"
https://storage-prtl-co.imgix.net/endor/organisations/3260/covers/1581525501_cover.jpg,Erasmus University Rotterdam,M.Sc.,Urban Governance of Inclusive Sustainable Cities,Netherlands,"Rotterdam, Netherlands",Rotterdam,EU: 2695 EUR/yr; Non-EU: 21000 EUR/yr,Not specified,12 months,Not specified,Sep 2027,EU/EEA: 2027-06-01; International: 2027-05-01,IELTS: 6.5; TOEFL iBT: 90; PTE: 75,"Bachelor's degree with min 7.5 ECTS in social science research methods (Public Administration, Sociology, Political Science, or related)","Top 0.5% worldwide; Scholarships available (Holland Scholarship, L-EARN for impact Scholarship, Erasmus Trustfonds Scholarship); 60 ECTS",https://www.mastersportal.com/studies/292298/urban-governance-of-inclusive-sustainable-cities.html
https://storage-prtl-co.imgix.net/endor/organisations/33/covers/1614592543_new-cover-photo-2021.png,Utrecht University,M.Sc.,Business and Social Impact,Netherlands,"Utrecht, Netherlands",Utrecht,EU: 2694 EUR/yr; Non-EU: 21342 EUR/yr,Not specified,12 months,Not specified,Sep 2027,International: 2027-04-01; EU/EEA: 2027-06-01,IELTS: 6.5; TOEFL iBT: 93; PTE: 70,"BSc from research university in Economics or Economics and Business Economics; for non-Economics degrees, knowledge in microeconomics, macroeconomics, corporate finance, and econometrics/advanced statistics required","Accredited by NVAO; Top 2% worldwide; Scholarships available (Utrecht Sylff Scholarships $25,000 USD)",https://www.mastersportal.com/studies/302938/business-and-social-impact.html
https://storage-prtl-co.imgix.net/endor/organisations/39/covers/1582029258_12-2017-ilsso-van-dijk_cover-photo-university-of-amsterdam.jpg,University of Amsterdam (OnCampus Amsterdam),Pre-Master/Qualifying Programme,Accountancy and Control - Master's Qualifying Programme,Netherlands,"Amsterdam, Netherlands",Amsterdam,Non-EU/International: 25980 EUR (full programme); EU/EEA rate not specified,Not specified,9 months,Not specified,2026-08-25,Apply anytime,IELTS: 6 (no element below 5.5),Minimum age 21+; Academic Bachelor's degree in related subject with good grades,Scholarships available; University rated 4.1/5 (96 reviews); Guaranteed progression to postgraduate degrees,https://www.mastersportal.com/studies/303485/accountancy-and-control-masters-qualifying-programme.html
https://storage-prtl-co.imgix.net/endor/organisations/39/covers/1582029258_12-2017-ilsso-van-dijk_cover-photo-university-of-amsterdam.jpg,University of Amsterdam (OnCampus Amsterdam),Pre-Master/Qualifying Programme,Business Economics - Master's Qualifying Programme,Netherlands,"Amsterdam, Netherlands",Amsterdam,Non-EU/International: 25980 EUR (full programme); EU/EEA rate not specified,Not specified,9 months,Not specified,2026-08-25,Apply anytime,IELTS: 6.0 (no element below 5.5),Academic Bachelor's degree in related subject with good grades; minimum age 21+; GMAT required if degree unrelated or limited quantitative research methods content,Endorsed by University of Amsterdam; University rated 4.1/5 (96 reviews); Scholarships available,https://www.mastersportal.com/studies/303517/business-economics-masters-qualifying-programme.html
https://storage-prtl-co.imgix.net/endor/organisations/33/covers/1614592543_new-cover-photo-2021.png,Utrecht University,M.Sc.,Global Challenges for Sustainability,Netherlands,"Utrecht, Netherlands",Utrecht,EU: 2694 EUR/yr; Non-EU: 12000 EUR/yr,Not specified,18 months,Not specified,Sep 2027,2027 intake: 2027-02-22; second period opens 17 March,TOEFL iBT: 100; IELTS: 7,Bachelor's degree or equivalent (EQF level 6 or higher); no specific GRE/GMAT/GPA requirement,Top 2% worldwide; rating 4.1 (114 reviews); Scholarships available; 90 ECTS,https://www.mastersportal.com/studies/341730/global-challenges-for-sustainability.html
https://storage-prtl-co.imgix.net/endor/organisations/33/covers/1614592543_new-cover-photo-2021.png,Utrecht University,M.Sc.,Health and Environment,Netherlands,"Utrecht, Netherlands",Utrecht,EU: 2694 EUR/yr; Non-EU: 25306 EUR/yr,Not specified,24 months,Not specified,Sep 2027,International: 2027-04-01; EU/EEA: 2027-06-01,TOEFL iBT: 93; PTE: 70; IELTS: 6.5,"Relevant Bachelor's degree in Biomedical Sciences, Biological Sciences, Veterinary Sciences, Environmental Sciences, Medicine, Chemical Sciences, or Pharmaceutical Sciences",Top 2% worldwide; rating 4.1/5 (114 reviews); Scholarships available; 120 ECTS,https://www.mastersportal.com/studies/341732/health-and-environment.html
https://storage-prtl-co.imgix.net/endor/organisations/33/covers/1614592543_new-cover-photo-2021.png,Utrecht University,LL.M.,Law and Sustainability in Europe,Netherlands,"Utrecht, Netherlands",Utrecht,EU: 2694 EUR/yr; Non-EU: 21342 EUR/yr,Not specified,12 months,Not specified,Sep 2027 (2027-09-07),EU/EEA: 2027-06-01; International: 2027-04-01,IELTS: 6.5; TOEFL iBT: 93; PTE: 70,Law graduates with completed basic university curriculum; or Liberal Arts Bachelor's degree with min 45 ECTS in law courses including public international law and/or EU law,Top 2% worldwide; rating 4.1 (114 reviews); Scholarships available; 60 ECTS,https://www.mastersportal.com/studies/341733/law-and-sustainability-in-europe.html
https://storage-prtl-co.imgix.net/endor/organisations/33/covers/1614592543_new-cover-photo-2021.png,Utrecht University,M.Sc.,Organising Social Impact,Netherlands,"Utrecht, Netherlands",Utrecht,EU: 2694 EUR/yr; Non-EU: 21342 EUR/yr,Not specified,12 months,Not specified,Sep 2027 (2027-09-07),EU/EEA: 2027-06-01; International: 2027-04-01,TOEFL iBT: 93; IELTS: 6.5; PTE: 70,Bachelor's Degree in Public Administration from Dutch research university; or international Bachelor's Degree from research university; or one-year (inter)national Master's Degree from research university,Top 2% worldwide; rating 4.1/5 (114 reviews); Scholarships available; 60 ECTS,https://www.mastersportal.com/studies/341734/organising-social-impact.html
https://storage-prtl-co.imgix.net/endor/organisations/98/covers/1722608815_studyportals-head-banner-5.png,Nyenrode Business University,M.Sc.,Management,Netherlands,"Breukelen and Amsterdam, Netherlands",Breukelen,EU: 23200 EUR/yr; Non-EU: 23200 EUR/yr (total program 36450 EUR incl. Pre-Master 11600 EUR + Master 24850 EUR),Not specified,16 months,Not specified,Pre-Master: August (2027-08-01); Master: January,2027-05-01 (for August 2027 pre-master start),TOEFL iBT: 90; IELTS: 7; PTE: 70,Bachelor's degree from Research or Applied Sciences University; min GPA 6.5/10 or 2.6/4.0; max 3 years full-time work experience; affinity with mathematics and statistics; GRE required; GMAT 550 minimum,NVAO & EQUIS accreditation; voted best business administration master 10 years running (Keuzegids Masters); ranked #53 worldwide Top 100 Masters in Management (Financial Times); Scholarships available (10+ options),https://www.mastersportal.com/studies/350314/management.html
https://storage-prtl-co.imgix.net/endor/organisations/4444/covers/1740129766_facultyofscience.png,Radboud University,M.Sc.,Cyber Security and AI,Netherlands,"Nijmegen, Netherlands",Nijmegen,EU: 2695 EUR/yr; Non-EU: 19714 EUR/yr,Not specified,24 months,Not specified,Sep 2027,EU/EEA: 2027-07-01; International: 2027-04-01; Non-EU/EEA scholarship applicants: 2027-01-31,TOEFL iBT: 90; IELTS: 6.5,"Completed Bachelor's degree from research university (WO) in Computing Science, Engineering, or related discipline, including programming, mathematics, computing science coursework and a thesis; demonstrable familiarity with research methods and academic writing","Top 1% worldwide; rating 4.3/5 (86 reviews); Scholarships available (Radboud Scholarship Programme, NL Scholarship, Fulbright-Radboud Scholarships); 120 ECTS",https://www.mastersportal.com/studies/373389/cyber-security-and-ai.html
https://storage-prtl-co.imgix.net/endor/organisations/4198/covers/1740129787_nijmegenschoolofmanagement.png,Radboud University,M.Sc.,European Union Politics and Governance - Political Science,Netherlands,"Nijmegen, Netherlands",Nijmegen,EU: 2695 EUR/yr; Non-EU: 18873 EUR/yr,Not specified,12 months,Not specified,Sep 2027 (2027-09-01),EU/EEA: 2027-05-01 (housing support) to 2027-07-01; Non-EU/EEA: 2027-04-01 (housing support); Non-EU/EEA scholarship applicants: 2027-01-31,IELTS: 6.5 or TOEFL iBT: 90,"Bachelor's degree in similar/related field from research university, equivalent to Dutch research university standards","Top 1% worldwide; NVAO accreditation; Scholarships available (Radboud Scholarship Programme, NL Scholarship, Fulbright-Radboud Scholarships); 60 ECTS",https://www.mastersportal.com/studies/373393/european-union-politics-and-governance-political-science.html
https://storage-prtl-co.imgix.net/endor/organisations/77/covers/1482416527_20130501_JorisSchaap_Orion_voorjaar-2.jpg,Wageningen University and Research,M.Sc.,Health Management in Aquaculture (double degree),Netherlands,"Wageningen, Netherlands",Wageningen,EU: 2694 EUR/yr; Non-EU: 21900 EUR/yr,Not specified,24 months,Not specified,Sep 2027 (2027-09-01),International: 2027-03-31; EEA/EU: 2027-05-31; National (Dutch): 2027-05-31,IELTS: 6.5; TOEFL iBT: 90; PTE: 62,"Bachelor's degree (min 180 ECTS); GPA at least 70% of maximum grade; basic science training in min 5 of 7 fields (Mathematics, Physics, Chemistry, Biochemistry, Biology, Microbiology, Engineering); statistics qualifications levels 1 and 2; aquaculture background recommended",Top 0.5% worldwide; Scholarships available; 120 ECTS; on-campus delivery,https://www.mastersportal.com/studies/373433/health-management-in-aquaculture.html
https://storage-prtl-co.imgix.net/endor/organisations/33/covers/1614592543_new-cover-photo-2021.png,Utrecht University,M.Sc.,Youth Development and Social Change,Netherlands,"Utrecht, Netherlands",Utrecht,EU: 2694 EUR/yr; Non-EU: 21342 EUR/yr,Not specified,12 months,Not specified,Sep 2027 (2027-09-01),2027-04-01 (for Sep 2027 intake),IELTS: 6.5; TOEFL iBT: 93,Academic Bachelor's degree required; GPA required (score not stated); non-Dutch degrees evaluated against NUFFIC standards,"Top 2% worldwide; rating 4.1 (114 reviews); Scholarships available (Fulbright, Erasmus Mundus, and others)",https://www.mastersportal.com/studies/375177/youth-development-and-social-change.html
https://storage-prtl-co.imgix.net/endor/organisations/1019/covers/1707918034_1-wittenborg-university-of-business-and-management.jpg,Wittenborg University of Applied Sciences,M.B.A.,Business Administration - Health and Social Care,Netherlands,"Apeldoorn, Netherlands",Apeldoorn,15533 EUR/yr (same rate for international and domestic students),Not specified,18 months,Not specified,25 Aug (Sept Block); 13 Oct (Oct Block); 1 Dec (Dec Block); 2 Feb (Feb Block); 30 March (April Block); 18 May (May Block),Apply anytime,TOEFL iBT: 90; IELTS: 6.5,Bachelor's degree or equivalent recognised qualification; 3 years professional experience; 2 reference letters (at least one from company/organization),Scholarships available; 90 ECTS; Not ranked in Studyportals University Meta Ranking; no specific GRE/GMAT/GPA requirement,https://www.mastersportal.com/studies/385570/business-administration-health-and-social-care.html
https://storage-prtl-co.imgix.net/endor/organisations/1019/covers/1707918034_1-wittenborg-university-of-business-and-management.jpg,Wittenborg University of Applied Sciences,M.B.A.,Business Administration - Education,Netherlands,"Apeldoorn, Netherlands",Apeldoorn,15533 EUR/yr (same rate for international and domestic students),Not specified,18 months,Not specified,25 Aug (Sept Block); 13 Oct (Oct Block); 1 Dec (Dec Block); 2 Feb (Feb Block); 30 March (April Block); 18 May (May Block),Apply anytime,TOEFL iBT: 90; IELTS: 6.5,Bachelor's degree or equivalent qualification; 3 years professional experience; two reference letters (at least one from employer/organization),Scholarships available; 90 ECTS; Not ranked in Studyportals University Meta Ranking,https://www.mastersportal.com/studies/385575/business-administration-education.html
https://storage-prtl-co.imgix.net/endor/organisations/1019/covers/1707918034_1-wittenborg-university-of-business-and-management.jpg,Wittenborg University of Applied Sciences,M.B.A.,Business Administration - Data Analytics,Netherlands,"Amsterdam, Netherlands",Amsterdam,15533 EUR/yr (same rate EU/EEA and Non-EU/International),Not specified,18 months,Not specified,25 Aug (Sept Block); 13 Oct (Oct Block); 1 Dec (Dec Block); 2 Feb (Feb Block); 30 March (April Block); 18 May (May Block),Apply anytime,TOEFL iBT: 90; IELTS: 6.5,"Bachelor's degree or equivalent qualification; 3 years professional experience; 2 reference letters (at least one from a company); science or tech academic background preferred, business/management background not required",Not ranked in Studyportals University Meta Ranking; rating 4.1 (12 reviews); Scholarships available; 90 ECTS,https://www.mastersportal.com/studies/385649/business-administration-data-analytics.html
https://storage-prtl-co.imgix.net/endor/organisations/1019/covers/1707918034_1-wittenborg-university-of-business-and-management.jpg,Wittenborg University of Applied Sciences,M.Sc.,Business Management - Logistics and Trade,Netherlands,"Apeldoorn, Netherlands",Apeldoorn,14200 EUR/yr (same rate international and domestic students),Not specified,18 months,Not specified,25 Aug (Sept Block); 13 Oct (Oct Block); 1 Dec (Dec Block); 2 Feb (Feb Block); 30 March (April Block); 18 May (May Block),Apply anytime,TOEFL iBT: 90; IELTS: 6.5,"Bachelor's degree in business management, economics, or trade; must have completed an academic piece of work (final project or dissertation)","Not ranked in Studyportals University Meta Ranking; rating 4.1 (12 reviews); Scholarships available (Fulbright, Erasmus+, and others); 90 ECTS",https://www.mastersportal.com/studies/385658/business-management-logistics-and-trade.html
https://storage-prtl-co.imgix.net/endor/organisations/470/covers/1666085865_coverpicture-studyportals-18-10-2022.jpg,Maastricht School of Management,MBA,Online Master of Business Administration,Netherlands,"Maastricht, Netherlands",Maastricht,EU: 11600 EUR/yr; Non-EU: 11600 EUR/yr,Not specified,30 months (part-time),Not specified,2026-08-31; 2027-03-16,2026-07-15 (for Aug 2026 intake); 2027-02-01 (for March 2027 intake),TOEFL iBT: 88; PTE: 59; IELTS: 6.5,Bachelor's degree from a recognised university with transcript; minimum five years relevant work experience post-bachelor's; two employer reference letters; motivation letter; passport/EU identity card and digital passport photo required for application,"AACSB, EQUIS, AMBA, NVAO accredited; Not ranked in Studyportals University Meta Ranking; rating 4.8/5 (5 reviews); Scholarships available (Dean's Development Fund, Academic Excellence Scholarship 8000 EUR, Women Ambassadorship Scholarship 8000 EUR); 70 ECTS",https://www.mastersportal.com/studies/395931/online-master-of-business-administration.html
https://storage-prtl-co.imgix.net/endor/organisations/39/covers/1582029258_12-2017-ilsso-van-dijk_cover-photo-university-of-amsterdam.jpg,University of Amsterdam (OnCampus Amsterdam),Pre-Master/Qualifying Programme,Data Science and Business Analytics - Master's Qualifying Programme,Netherlands,"Amsterdam, Netherlands",Amsterdam,Non-EU/International: 25980 EUR (full programme); EU/EEA rate not specified,Not specified,9 months,Not specified,2026-08-25,Apply anytime,IELTS: 6 (no element below 5.5),Minimum age 21+; Academic Bachelor's degree in related subject with good grades,"Endorsed by University of Amsterdam; rating 4.1 (96 reviews); Scholarships available (Studyportals EUR 10,000 Scholarship); Guaranteed progression to postgraduate degrees",https://www.mastersportal.com/studies/428112/data-science-and-business-analytics-masters-qualifying-programme.html
https://storage-prtl-co.imgix.net/endor/organisations/33/covers/1614592543_new-cover-photo-2021.png,Utrecht University,M.Sc.,Data Science,Netherlands,"Utrecht, Netherlands",Utrecht,EU: 2694 EUR/yr; Non-EU: 25306 EUR/yr,Not specified,24 months,Not specified,Jan 2027 (2027-01-25); Aug 2027 (2027-08-31),"Jan 2027 intake - International: 2026-09-01, EEA/EU: 2026-10-15; Aug 2027 intake - International: 2027-04-01, EEA/EU: 2027-06-01",IELTS: 6.5; TOEFL iBT: 93,"Bachelor's degree in Computer Science, Data Science, Computing Engineering, or Artificial Intelligence; or Science degree with Computer Science minor; or Master's in Applied Data Science from Netherlands with score at least 7.0",Top 2% worldwide; rating 4.1 (114 reviews); Scholarships available; 120 ECTS,https://www.mastersportal.com/studies/432011/data-science.html
https://storage-prtl-co.imgix.net/endor/organisations/33/covers/1614592543_new-cover-photo-2021.png,Utrecht University,Master's (not specified),"Social Challenges, Policies, and Interventions",Netherlands,"Utrecht, Netherlands",Utrecht,EU: 2694 EUR/yr; Non-EU: 21342 EUR/yr,Not specified,12 months,Not specified,Sep 2027,General (2027-09-01 intake): 2027-04-01,IELTS: 6.5; TOEFL iBT: 93,Academic Bachelor's degree required (NUFFIC-evaluated; min. 3-year Dutch research university level),Top 2% worldwide; Scholarships available,https://www.mastersportal.com/studies/456755/social-challenges-policies-and-interventions.html
https://storage-prtl-co.imgix.net/endor/organisations/1019/covers/1707918034_1-wittenborg-university-of-business-and-management.jpg,Wittenborg University of Applied Sciences,M.B.A.,Business Administration - Applied ICT,Netherlands,"Amsterdam, Netherlands",Amsterdam,EU/EEA: 15533 EUR/yr; Non-EU: 15533 EUR/yr (same rate),Not specified,18 months,Not specified,24 Aug (September Block); 12 Oct (October Block); 30 Nov (December Block); 8 Feb (February Block); 22 Mar (April Block); 10 May (May Block),Rolling admissions - apply and start anytime,TOEFL iBT: 90; IELTS: 6.5,Bachelor's degree or equivalent recognised qualification; 3 years professional experience; 2 reference letters (at least one from a company/organization),Not ranked (Studyportals); Scholarships available,https://www.mastersportal.com/studies/466268/business-administration-applied-ict.html
https://storage-prtl-co.imgix.net/endor/organisations/1019/covers/1707918034_1-wittenborg-university-of-business-and-management.jpg,Wittenborg University of Applied Sciences,M.Sc.,Business Management - Events Industry,Netherlands,"Apeldoorn, Netherlands",Apeldoorn,EU/EEA: 14200 EUR/yr; Non-EU: 14200 EUR/yr (same rate),Not specified,18 months,Not specified,24 Aug (September Block); 12 Oct (October Block); 30 Nov (December Block); 8 Feb (February Block); 22 Mar (April Block); 10 May (May Block),Rolling admissions - apply and start anytime,TOEFL iBT: 90; IELTS: 6.5,"Bachelor's degree or equivalent in business, management, economics or trade; academic reference required; final project/dissertation demonstrating research experience",Not ranked (Studyportals); Scholarships available,https://www.mastersportal.com/studies/466270/business-management-events-industry.html
https://storage-prtl-co.imgix.net/endor/organisations/1019/covers/1707918034_1-wittenborg-university-of-business-and-management.jpg,Wittenborg University of Applied Sciences,MBM (MSc),Business Management - Engineering,Netherlands,"Apeldoorn, Netherlands",Apeldoorn,EU/EEA: 14200 EUR/yr; Non-EU: 14200 EUR/yr (same rate),Not specified,18 months,Not specified,24 Aug (September Block); 12 Oct (October Block); 30 Nov (December Block); 8 Feb (February Block); 22 Mar (April Block); 10 May (May Block),Rolling admissions - apply and start anytime,IELTS: 6.5; TOEFL iBT: 90,"Bachelor's degree from business, management, economics or trade domains; academic reference required; final project/dissertation demonstrating research experience",Not ranked (Studyportals); Scholarships available; 4.1 rating (12 reviews),https://www.mastersportal.com/studies/466858/business-management-engineering.html
https://storage-prtl-co.imgix.net/endor/organisations/1019/covers/1707918034_1-wittenborg-university-of-business-and-management.jpg,Wittenborg University of Applied Sciences,M.Sc.,Business Management - Data Analytics,Netherlands,"Apeldoorn, Netherlands",Apeldoorn,EU/EEA: 14200 EUR/yr; Non-EU: 14200 EUR/yr (same rate),Not specified,18 months,Not specified,24 Aug (September Block); 12 Oct (October Block); 30 Nov (December Block); 8 Feb (February Block); 22 Mar (April Block); 10 May (May Block),Rolling admissions - apply and start anytime,IELTS: 6.5; TOEFL iBT: 90,"Bachelor's degree from business, management, economics or trade domains; final project/dissertation demonstrating research experience; academic reference required; no professional experience required",Scholarships available; Not ranked (Studyportals); 4.1 rating (12 reviews),https://www.mastersportal.com/studies/466862/business-management-data-analytics.html
https://storage-prtl-co.imgix.net/endor/organisations/1019/covers/1707918034_1-wittenborg-university-of-business-and-management.jpg,Wittenborg University of Applied Sciences,M.Sc.,Business Management - Clean Tech,Netherlands,"Apeldoorn, Netherlands",Apeldoorn,EU/EEA: 14200 EUR/yr; Non-EU: 14200 EUR/yr (same rate),Not specified,18 months,Not specified,24 Aug (September Block); 12 Oct (October Block); 30 Nov (December Block); 8 Feb (February Block); 22 Mar (April Block); 10 May (May Block),Rolling admissions - apply and start anytime,IELTS: 6.5; TOEFL iBT: 90,"Bachelor's degree or equivalent from business, management, economics or trade domains; final project/dissertation demonstrating research experience; academic reference required",Scholarships available; Not ranked (Studyportals),https://www.mastersportal.com/studies/466863/business-management-clean-tech.html
https://storage-prtl-co.imgix.net/endor/organisations/1019/covers/1707918034_1-wittenborg-university-of-business-and-management.jpg,Wittenborg University of Applied Sciences,MBM/MSc,Business Management - Digital Transformation,Netherlands,"Apeldoorn, Netherlands",Apeldoorn,EU/EEA: 14200 EUR/yr; Non-EU: 14200 EUR/yr (same rate),Not specified,18 months,Not specified,24 Aug (September Block); 12 Oct (October Block); 30 Nov (December Block); 8 Feb (February Block); 22 Mar (April Block); 10 May (May Block),Rolling admissions - apply and start anytime,TOEFL iBT: 90; IELTS: 6.5,"Bachelor's degree or equivalent from business, management, economics or trade domains; academic reference required; no professional experience required",Scholarships available; Not ranked (Studyportals),https://www.mastersportal.com/studies/466864/business-management-digital-transformation.html
https://storage-prtl-co.imgix.net/endor/organisations/4447/covers/1740129742_facultyofphilosophytheologyandreligiousstudies.png,Radboud University,M.A.,Theology,Netherlands,"Nijmegen, Netherlands",Nijmegen,EU/EEA: 2601 EUR/yr; Non-EU: 13413 EUR/yr,Not specified,36 months,Not specified,Feb 2027,EEA/EU: 2027-01-01; International: 2026-11-01; National: 2027-01-01,"TOEFL iBT: 100; IELTS: 7; Cambridge C1 Advanced/C2 Proficiency: 185 overall, 176 component score",Completed Bachelor's degree in Theology or related area,Top 1% worldwide; NVAO Accredited; 4.3 rating (86 reviews),https://www.mastersportal.com/studies/47464/theology.html
https://storage-prtl-co.imgix.net/endor/organisations/5792/covers/1704792419_studyportals-header-picture.png,Erasmus University Rotterdam (IHS - Institute for Housing and Urban Development Studies),M.Sc.,Urban Socio-Spatial Transformations,Netherlands,"Rotterdam, Netherlands",Rotterdam,EU: 19750 EUR/yr; Non-EU: 19750 EUR/yr (same rate),Not specified,12 months,Not specified,Sep 2027,International: 2027-06-01; EEA/EU: 2027-07-01; Early Bird: April 15,IELTS: 6.5; TOEFL iBT: 90,"Bachelor's degree from a recognised university in a field related to urban development; minimum grade equivalent to 6.5 (Dutch system), 3.0/4.0, or second class lower","Endorsed by Erasmus University Rotterdam; NL Scholarship (EUR 5,000); Early Bird waiver (EUR 2,000); World Bank Scholarship (full); Studyportals Scholarship (EUR 10,000); 4.2 rating (97 reviews)",https://www.mastersportal.com/studies/485920/urban-socio-spatial-transformations.html
https://storage-prtl-co.imgix.net/endor/studies/487232/images/1763107973_jointmasterdigitalhealth_copyright_vesna-art_coredesign.jpg,USTP - University of Applied Sciences St. Polten,M.Sc.,Joint Master in Digital Health - Citizen-Centered Digital Health and Social Care,Netherlands,Sankt Polten (Austria); Enschede (Netherlands); Jyvaskyla (Finland),Enschede,"EU/EEA: 726 EUR/yr; Non-EU: 3000 EUR/yr (plus additional fees: EUR 363.36, or EUR 1,500 for third-country students, + EUR 25.2)",Not specified,24 months,Not specified,Sep 2027,"National, EEA/EU, Local: 2027-06-30",Not specified,Completion of a relevant bachelor degree programme (at least 180 ECTS) or equivalent; 2 years work experience required,"Not ranked (Studyportals); 4.6 rating (404 reviews); Scholarships available (Fulbright, Erasmus Mundus, others)",https://www.mastersportal.com/studies/487232/joint-master-in-digital-health-citizen-centered-digital-health-and-social-care.html
